"name"	"longitude"	"latitude"	"prov"	"date"	"key"	"subspecies"
"Vireo bellii Audubon, 1844"	"-100.523194"	"26.658349"	"gbif"	2023-05-17	"4121138187"	"unknown"
"Vireo bellii Audubon, 1844"	"-114.019945"	"37.144853"	"gbif"	2023-05-19	"4126815178"	"unknown"
"Vireo bellii Audubon, 1844"	"-100.523146"	"26.658338"	"gbif"	2023-05-17	"4121015485"	"unknown"
"Vireo bellii Audubon, 1844"	"-89.487188"	"36.451843"	"gbif"	2023-05-19	"4120944695"	"unknown"
"Vireo bellii Audubon, 1844"	"-116.451751"	"32.104457"	"gbif"	2023-05-18	"4121070579"	"unknown"
"Vireo bellii Audubon, 1844"	"-117.857744"	"33.838056"	"gbif"	2023-05-20	"4127258358"	"unknown"
"Vireo bellii Audubon, 1844"	"-117.857729"	"33.838099"	"gbif"	2023-05-20	"4121450764"	"unknown"
"Vireo bellii pusillus Coues, 1866"	"-118.484035"	"33.913187"	"gbif"	2023-05-22	"4120866790"	"unknown"
"Vireo bellii pusillus Coues, 1866"	"-118.595243"	"33.813812"	"gbif"	2023-05-21	"4121367662"	"unknown"
"Vireo bellii Audubon, 1844"	"-98.81686"	"30.499174"	"gbif"	2023-05-21	"4126878336"	"unknown"
"Vireo bellii Audubon, 1844"	"-89.218252"	"37.856314"	"gbif"	2023-05-23	"4126928497"	"unknown"
"Vireo bellii Audubon, 1844"	"-98.436566"	"30.878505"	"gbif"	2023-05-06	"4120872944"	"unknown"
"Vireo bellii Audubon, 1844"	"-99.810708"	"30.439506"	"gbif"	2023-05-22	"4120904780"	"unknown"
"Vireo bellii Audubon, 1844"	"-88.168479"	"41.359967"	"gbif"	2023-05-15	"4126758831"	"unknown"
"Vireo bellii pusillus Coues, 1866"	"-117.160486"	"32.469485"	"gbif"	2023-05-24	"4126739730"	"unknown"
"Vireo bellii pusillus Coues, 1866"	"-118.125215"	"34.001826"	"gbif"	2023-05-25	"4127150805"	"unknown"
"Vireo bellii Audubon, 1844"	"-100.020223"	"29.690447"	"gbif"	2023-05-22	"4127385878"	"unknown"
