"name"	"longitude"	"latitude"	"subspecies"	"affinis"	"sandiegensis"	"numSubsppGroups"	"assigned"
"Campylorhynchus brunneicapillus"	-116.0375417	34.12863	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0414879827	34.1285865439	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0376484	34.1287927	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0977919566	34.1573942366	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3897560259	34.1828428209	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3125736552	34.1353124501	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0372314453	34.1283950806	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.040529673	34.1282810239	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0407813606	34.1285788799	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.9987447	34.4024744	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.3940149647	35.0479359102	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.10931	34.13962	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.5025216667	34.8919666667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0408525739	34.1284959991	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0371716667	34.1283533333	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.2393137632	34.1910258172	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus couesi"	-115.96675	34.84264	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.96675	34.84264	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus couesii"	-115.4	35.17	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus couesii"	-115.42	35.2	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus couesi"	-117.2837239	34.1404145	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus couesi"	-115.9667511	34.8426493	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus couesi"	-117.29	34.536	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus couesi"	-115.43194	34.9890368	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus couesi"	-115.4971	35.2926	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus couesi"	-115.4873752	35.2614609	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus couesi"	-115.4207	35.1716	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus couesi"	-115.7675	35.5272	"unknown"	0	1	1	"sandiegensis"
