"name"	"longitude"	"latitude"	"subspecies"	"amaka"	"atlantica"	"inexspectata"	"mailliardi"	"numSubsppGroups"	"assigned"
"Melospiza melodia (A.Wilson, 1810)"	-123.3	48.41	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-97.2	27.88	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-81.5	41.5	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.88	39.25	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-76.71	39.67	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-97.61	30.19	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-70.9	41.62	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-97.14	32.76	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-121.88	37.24	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-89.34	43.09	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-108.08	38.75	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia rufina (Bonaparte, 1850)"	-149.43	60.1	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.1	37.46	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.51	38.03	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-99.1	19.29	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-76.7	44.17	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-76.92	38.99	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-118.28	34.16	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-114.95	42.91	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-84.67	37	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-118.29	33.78	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.54	46.97	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.79	34.09	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-72.39	41.79	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-78.6	35.93	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.94	33.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.47	39.27	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-104.8	31.91	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-94.7	31.45	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.17	47.71	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.32	37.82	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-70.19	41.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.33	34.44	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-97.13	33.18	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-119.16	34.12	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-84.09	34.09	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-77.4	39.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.38	34.56	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-71.14	42.39	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-77.28	38.92	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-87.69	30.44	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.3	34.55	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.22	37.5	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.84	38.89	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-98.92	34.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.85	33.67	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-96.72	32.82	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.08	38.77	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.31	44.6	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-94.73	31.37	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-94.24	33.23	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-76.89	39	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-70.5	41.78	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-63.79	44.48	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-95.67	33.34	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.03	40.12	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-97.1	32.73	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-118.97	34.26	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.99	49.26	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-95.78	29.73	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.75	38.15	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-99.15	19.25	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-78.96	43.85	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.08	38.61	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.98	49.21	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-93.22	38.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.08	45.51	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-94.14	30.01	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.26	39.89	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.5	37.77	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.06	36.96	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-111.02	32.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-73.5	45.52	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.61	49.14	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-78.97	43.85	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-118.45	34.17	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.86	45.2	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.36	45.58	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.38	48.41	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.21	32.76	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-80.19	43.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-76.75	37.2	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-73.97	40.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-119.22	34.24	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.56	39.77	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-71.15	42.14	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-118.01	33.7	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.74	33.58	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-76.79	39.04	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-99.19	19.32	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.25	33.84	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-118.17	34.19	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.18	49.1	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.24	32.89	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-74.02	40.65	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-80.03	40.41	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.18	40.31	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-83.73	33.98	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.2	45.5	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.94	33.67	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.34	34.42	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-71.45	41.87	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-92.97	44.69	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-92.93	44.64	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.16	39.79	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-76.65	39.38	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-118.2	33.83	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-97.03	28.81	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.26	34.45	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-121.78	36.92	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.26	37.87	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.52	38.21	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-82.75	35.58	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-95.82	29.93	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.6	49.14	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.27	46.12	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-97.12	32.79	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.83	33.57	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-84.78	37.65	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.32	48.46	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-82.79	34.96	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.2	32.96	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.38	48.46	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-93.24	44.83	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-86.49	32.39	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-74.53	40.56	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-121.72	37.13	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-86.21	35.4	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.98	45.5	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-78.98	43.85	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.15	44.09	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-78.85	35.77	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-80.97	36.89	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-77.1	38.87	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-118.6	34.1	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-84.17	39.62	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-88.36	42.29	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-84.36	39.15	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-101.82	33.58	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.94	49.24	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-121.96	37.41	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.37	47.71	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-102.17	32	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-97.93	29.89	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-111.22	36.14	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-81.99	40.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.95	49.23	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-86.81	36.15	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.11	44.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.81	39.02	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.1	37.44	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.23	32.75	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-77.01	39.1	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-74.64	40.34	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.17	49.1	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.3	48.44	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-81.99	40.43	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-86.95	34.55	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-79.94	35.62	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-90.06	30.35	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.25	32.98	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-73.92	40.8	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-73.91	40.79	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-73.93	40.79	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-96.99	28.13	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-89.85	35.14	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.42	47.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-111.93	40.91	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-90.12	30.39	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-90.04	30.34	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.88	49.03	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-96.87	33.02	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-77.61	39.27	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.29	38.88	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-95.07	29.59	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-77.66	38.79	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-96.63	33	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-85.39	38.73	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-74.64	40.35	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.33	33.96	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.35	48.76	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-89.37	42.1	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-78.82	35.78	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-98.89	40.67	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-97.1	33.02	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-149.43	60.11	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-88.29	42.11	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-97.22	32.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-86.9	40.42	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-120.62	35.03	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-97.12	32.78	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.76	33.71	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.67	46.17	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-86.91	35.99	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-80.81	35.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-76.16	36.89	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-111.93	40.95	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-111.93	40.97	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.14	48.01	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-96.52	39.23	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-124.05	41.14	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-73.78	45.47	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.33	47.74	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.55	39.78	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-76.98	38.98	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-85.72	38.25	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.28	38.88	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.31	38.95	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-105.5	40.15	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-96.63	30.58	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-80.02	40.44	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-99.81	33.57	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-117.35	33.21	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-71.3	41.62	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-71.33	41.72	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-75.35	37.91	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-71.36	41.78	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-80	40.59	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-77.8	34.21	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.31	48.46	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-97.1	33	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.28	45.54	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-76.94	38.91	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-87.8	34.79	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-79.66	35.73	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-77.11	39.11	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-84.63	33.76	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-77.35	38.94	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-82.8	36.47	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-116.57	43.68	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-98.3	32.67	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-85.74	38.26	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-116.2	43.64	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-73.89	41.18	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-116.19	43.64	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.16	49.25	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-86.78	34.58	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.61	38.23	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-99.24	19.33	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-88.66	30.45	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-76.62	38.83	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-76.5	37.25	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-74.45	39.47	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-135.35	57.05	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-76.24	39.03	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-119.55	49.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-82.44	34.89	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-97.89	30.34	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-82.55	35.59	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.31	48.45	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-90.44	30.11	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-80.26	35.61	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-71.17	42.47	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-98.35	28.48	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-98.06	34.24	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-121.82	49.21	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.54	48.58	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-106.88	33.81	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.3	37.86	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-122.33	47.71	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-74.73	40.19	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-73.9	40.6	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-123.24	49.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-87.63	30.35	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-98.82	30.5	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-116.8	43.55	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-97.73	30.67	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia (A.Wilson, 1810)"	-79.23	43.71	"unknown"	0	0	0	0	0	"none"
