"Longitude" "Latitude" "wc2.1_10m_bio_1" "wc2.1_10m_bio_2" "wc2.1_10m_bio_3" "wc2.1_10m_bio_4" "wc2.1_10m_bio_5" "wc2.1_10m_bio_6" "wc2.1_10m_bio_7" "wc2.1_10m_bio_8" "wc2.1_10m_bio_9" "wc2.1_10m_bio_10" "wc2.1_10m_bio_11" "wc2.1_10m_bio_12" "wc2.1_10m_bio_13" "wc2.1_10m_bio_14" "wc2.1_10m_bio_15" "wc2.1_10m_bio_16" "wc2.1_10m_bio_17" "wc2.1_10m_bio_18" "wc2.1_10m_bio_19" "occ"
"2:312" -86.26 13.97 21.6941871643066 10.4299583435059 67.4728851318359 144.86376953125 29.3992500305176 13.9412498474121 15.4580001831055 22.3246669769287 21.5654582977295 23.2732086181641 19.6936664581299 1395 215 20 64.0213012695312 570 85 390 145 1
"2:313" -87.81 14.57 21.5075416564941 11.9669160842896 70.3305358886719 138.649688720703 30.5037498474121 13.4884996414185 17.015251159668 21.7964172363281 20.5561676025391 23.110876083374 19.6871242523193 1397 248 21 73.3221282958984 612 73 439 137 1
"2:314" -87.9 14.49 20.4942398071289 11.851354598999 69.6892547607422 134.139541625977 29.4587497711182 12.4527502059937 17.0060005187988 20.7262496948242 19.6619987487793 22.0418739318848 18.7171669006348 1590 294 21 77.4267807006836 717 70 504 141 1
"2:315" -103.21 20.68 20.8171253204346 17.4054584503174 62.9184989929199 268.640106201172 34.3387489318848 6.67525005340576 27.6634979248047 22.9535007476807 20.3250827789307 23.8157081604004 17.2311248779297 876 238 3 120.35099029541 613 13 194 30 1
"2:316" -88.23 20.74 25.7984485626221 14.0123958587646 71.1930618286133 184.253143310547 35.3712501525879 15.6890001296997 19.6822509765625 27.3026237487793 23.8840827941895 27.7480010986328 23.2954998016357 1201 200 32 63.7474746704102 543 109 434 116 1
"2:317" -87.87 21.4 25.5790424346924 12.9732913970947 70.9504547119141 185.741500854492 34.2497520446777 15.964750289917 18.2850017547607 26.7896671295166 24.7246246337891 27.4068756103516 23.0180835723877 902 139 30 51.7161026000977 358 99 292 136 1
"2:318" -102.53 20.43 19.9287700653076 17.0797920227051 62.003490447998 268.331695556641 33.4010009765625 5.85449981689453 27.546501159668 21.9896659851074 19.603874206543 23.0846252441406 16.4086666107178 820 215 3 117.530311584473 564 12 195 27 1
"2:319" -103.42 20.95 21.0604057312012 17.0836048126221 63.1603202819824 267.290710449219 34.372501373291 7.32450008392334 27.0480003356934 23.2169589996338 20.5100421905518 24.0268745422363 17.4910411834717 819 218 2 118.689987182617 570 13 183 31 1
"2:320" -90.69 14.41 20.3504486083984 10.3173961639404 79.1423797607422 67.1996078491211 26.5984992980957 13.5620002746582 13.0364990234375 20.6924571990967 19.4903755187988 21.0490417480469 19.4572086334229 2072 435 6 92.7241592407227 1003 32 705 83 1
"2:321" -103.58 20.68 19.7531776428223 17.4242286682129 63.7141571044922 261.302612304688 33.1777496337891 5.83024978637695 27.3474998474121 21.9378337860107 19.1229991912842 22.570291519165 16.24391746521 737 189 2 113.274658203125 495 18 350 33 1
"2:322" -88.87 14.65 21.3366031646729 10.4724998474121 67.032585144043 142.603378295898 29.6162490844727 13.9932498931885 15.6229991912842 22.1034164428711 20.5478744506836 22.9517078399658 19.4322490692139 1391 256 16 81.8172225952148 660 53 452 110 1
"2:323" -90.24 14.35 20.2625617980957 10.4047079086304 75.7050170898438 81.1270904541016 27.1679992675781 13.4242496490479 13.7437496185303 20.7215423583984 19.2860832214355 21.1339168548584 19.1707496643066 1583 308 4 91.8840255737305 766 18 256 48 1
"2:324" -92.41 16.36 20.3042297363281 13.4082498550415 68.2301635742188 153.827819824219 29.9179992675781 10.2665004730225 19.6514987945557 21.0730838775635 18.222957611084 22.0277080535889 18.222957611084 1243 261 7 93.3216247558594 625 29 413 29 1
"2:325" -89.46 14.33 24.2661151885986 11.6345205307007 73.061653137207 100.57633972168 32.5325012207031 16.6082496643066 15.9242515563965 24.425874710083 23.3081665039062 25.6771659851074 23.0885829925537 1357 261 1 97.6584167480469 734 8 186 26 1
"2:326" -92.42 16.46 20.3042297363281 13.4082498550415 68.2301635742188 153.827819824219 29.9179992675781 10.2665004730225 19.6514987945557 21.0730838775635 18.222957611084 22.0277080535889 18.222957611084 1243 261 7 93.3216247558594 625 29 413 29 1
"2:327" -88.41 14.73 20.9793949127197 10.7676248550415 67.9388275146484 151.99543762207 29.4860000610352 13.6370000839233 15.8489999771118 21.5952491760254 20.0088748931885 22.726583480835 18.9703330993652 1481 267 20 71.4508209228516 639 92 454 182 1
"2:328" -89.27 14.45 20.5786037445068 10.0293750762939 70.2767791748047 111.139205932617 28.1062507629395 13.835000038147 14.2712507247925 21.0641670227051 20.0986671447754 21.9000415802002 19.1319999694824 1429 271 9 90.4502182006836 729 34 209 61 1
"2:329" -105.08 20.82 23.9375514984131 13.6826877593994 68.0790023803711 239.421096801758 32.5692481994629 12.4709997177124 20.0982475280762 26.4217491149902 23.1534996032715 26.4914169311523 20.9411239624023 1287 311 2 120.738021850586 923 12 795 60 1
"2:330" -89.93 20.56 26.0576343536377 13.854603767395 68.552360534668 193.530914306641 36.1702499389648 15.960000038147 20.2102508544922 27.2780838012695 25.7367496490479 28.0755825042725 23.3951663970947 1067 183 22 74.4544982910156 527 71 275 86 1
"2:331" -103.86 18.99 26.8854503631592 13.7736921310425 76.2523574829102 161.937927246094 34.4521293640137 16.3888301849365 18.0632991790771 28.5567817687988 25.0031032562256 28.5992469787598 24.8435726165771 824 195 0 108.236503601074 539 3 459 30 1
"2:332" -91.31 15.59 14.6381874084473 12.3509588241577 71.0376358032227 140.310806274414 23.0790004730225 5.69250011444092 17.3865013122559 15.7224998474121 13.3792085647583 16.0281677246094 12.6666250228882 2049 345 46 69.0468673706055 931 153 584 169 1
"2:333" -103.85 20.88 22.1472816467285 17.683313369751 63.964527130127 267.852996826172 35.6832504272461 8.03775024414062 27.6455001831055 24.4468746185303 21.4945831298828 25.0775413513184 18.5595417022705 829 225 2 121.203216552734 590 13 407 36 1
"2:334" -88.92 21.39 25.6565475463867 12.9783840179443 70.9959716796875 179.527969360352 34.559398651123 16.2789478302002 18.2804508209229 27.0239353179932 25.0659141540527 27.4120311737061 23.1147861480713 808 139 18 62.7869338989258 348 72 282 115 1
"2:335" -87.01 13.98 20.7468643188477 11.0155620574951 67.822509765625 141.284530639648 28.9524993896484 12.7107496261597 16.2417488098145 21.331750869751 19.6860008239746 22.2303333282471 18.797290802002 1185 229 11 85.0473480224609 540 37 429 73 1
"2:336" -88.07 21.56 25.7270927429199 11.6745100021362 71.0450286865234 177.390914916992 33.4431381225586 17.0105876922607 16.4325504302979 26.9314384460449 24.9003276824951 27.4687595367432 23.2511768341064 789 131 20 53.7473640441895 323 79 281 124 1
"2:337" -88 13.88 21.7816562652588 11.6147289276123 73.1740264892578 88.4632034301758 30.0919990539551 14.2192497253418 15.8727493286133 21.726375579834 20.7508754730225 22.8756256103516 20.6688327789307 1800 352 4 91.8980102539062 883 16 302 58 1
"2:338" -92.99 16.82 22.2276763916016 13.5227708816528 67.4015350341797 173.625534057617 32.076000213623 12.0129995346069 20.0629997253418 22.9883327484131 20.8122501373291 24.253833770752 19.9172916412354 1178 241 8 96.0232162475586 641 30 361 35 1
"2:339" -96.8 19.43 22.2834053039551 10.8289794921875 60.5342903137207 223.073318481445 31.1812496185303 13.2922496795654 17.8889999389648 23.697208404541 21.6446666717529 24.5788745880127 19.1834583282471 1206 225 27 82.0943450927734 628 89 317 95 1
"2:340" -90.38 14.17 22.1428756713867 10.5922918319702 78.2209625244141 81.3548965454102 28.58424949646 15.0427503585815 13.5414991378784 22.2857093811035 21.1028327941895 22.9664993286133 21.0435409545898 1944 389 6 91.7542037963867 941 23 646 70 1
"2:341" -94.23 16.68 20.6182193756104 10.9857292175293 71.2884521484375 139.966567993164 28.0244998931885 12.6142501831055 15.410249710083 21.6592082977295 20.1666660308838 22.0492076873779 18.6770000457764 991 171 20 71.4529800415039 473 74 383 103 1
"2:342" -89.27 13.49 26.2437725067139 9.83296775817871 75.6829833984375 70.5888519287109 32.6813201904297 19.6890106201172 12.9923095703125 26.0780220031738 25.7445049285889 27.2765579223633 25.5754585266113 1841 373 1 95.8992385864258 962 13 230 311 1
"2:343" -88.11 14.96 19.9581661224365 10.7854995727539 70.4129257202148 143.466751098633 28.0077495574951 12.6902503967285 15.3174991607666 20.6650009155273 20.1304168701172 21.5639991760254 18.0599174499512 1759 298 28 66.1868743896484 752 115 491 242 1
"2:344" -91.29 14.63 19.2187614440918 11.0358123779297 82.0354080200195 62.4510688781738 25.6362495422363 12.1837501525879 13.4524993896484 19.3387508392334 18.3754997253418 19.8462505340576 18.3754997253418 2919 561 18 82.4545288085938 1342 98 947 98 1
"2:345" -104.94 20.8 19.5190734863281 14.7943964004517 66.7090301513672 223.170013427734 29.679500579834 7.5019998550415 22.1775016784668 21.7417907714844 17.789249420166 21.8686256408691 16.6254997253418 1352 336 4 116.75284576416 929 24 860 63 1
"2:346" -87.73 14.7 22.8827285766602 11.7927083969116 71.2625732421875 134.130462646484 31.6474990844727 15.0992498397827 16.5482482910156 23.4534168243408 23.0980834960938 24.4567489624023 21.1660842895508 1712 276 33 64.5893402099609 744 124 461 229 1
"2:347" -86.61 15.07 21.3207702636719 10.0189580917358 64.8633651733398 165.269454956055 29.1450004577637 13.6987495422363 15.4462509155273 21.822624206543 21.4357509613037 23.1859588623047 19.075834274292 1434 213 19 59.8834419250488 583 83 391 155 1
"2:348" -95.4 16.44 26.4269485473633 12.0221462249756 71.8447799682617 120.313270568848 34.7709999084473 18.0375003814697 16.7334995269775 27.191125869751 24.8065414428711 27.8393745422363 24.8065414428711 658 154 1 115.174659729004 411 4 196 4 1
"2:349" -88.97 14.48 20.1807708740234 10.2191247940063 67.1471481323242 136.484603881836 28.2397499084473 13.0207500457764 15.2189998626709 20.8568325042725 19.4970836639404 21.7387084960938 18.3708744049072 1441 265 16 83.6859664916992 696 51 473 100 1
"2:350" -88.28 15.12 24.4806461334229 11.4203338623047 71.0263900756836 137.203674316406 33.0675010681152 16.9885005950928 16.0790004730225 25.1559162139893 24.6071662902832 26.042459487915 22.7224159240723 1609 266 30 65.0527191162109 692 116 420 245 1
"2:351" -93.68 16.35 24.3195629119873 13.0377922058105 71.8810806274414 137.608901977539 33.1047515869141 14.9667501449585 18.1380004882812 25.3030834197998 22.4525413513184 25.8457927703857 22.4525413513184 887 191 6 104.849670410156 527 19 257 19 1
"2:352" -87.31 13.94 20.1202812194824 11.1170206069946 68.5527038574219 140.160995483398 28.2837505340576 12.0670003890991 16.2167510986328 20.7325839996338 18.1922912597656 21.5610828399658 18.1774578094482 1280 259 9 88.3168792724609 587 32 477 65 1
"2:353" -102.99 20.79 19.2734889984131 17.7192287445068 62.8915710449219 269.342926025391 32.9845008850098 4.81024980545044 28.1742515563965 21.5345840454102 18.664041519165 22.2642917633057 15.7002086639404 860 243 3 120.288330078125 602 14 429 30 1
"2:354" -89.72 20 25.6007804870605 13.6197290420532 65.7441864013672 207.853942871094 36.0182495117188 15.3020000457764 20.7162494659424 26.8779182434082 23.6875839233398 27.8068332672119 22.7719993591309 1074 200 22 73.9581451416016 522 76 276 87 1
"2:355" -87.86 14.03 18.0231037139893 10.9181671142578 69.4462509155273 123.621551513672 25.9892501831055 10.2674999237061 15.7217502593994 18.4591674804688 17.136417388916 19.302791595459 16.2964172363281 1650 335 10 90.2022857666016 786 34 570 35 1
"2:356" -104.44 19.83 21.1640110015869 15.2974376678467 67.0918197631836 204.813507080078 31.8817501068115 9.08100032806396 22.8007507324219 22.8898754119873 19.8177070617676 23.2097911834717 18.3969573974609 1136 262 3 110.844718933105 753 20 457 56 1
"2:357" -103.27 19.96 16.9599685668945 14.2744789123535 62.7967224121094 229.833770751953 28.1674995422363 5.43625020980835 22.7312488555908 18.9699172973633 16.2476253509521 19.4158744812012 13.8017501831055 915 208 8 100.73844909668 549 27 410 48 1
"2:358" -103.59 19.23 25.1853218078613 15.7097702026367 70.7296829223633 147.047561645508 36.0242500305176 13.8132495880127 22.2110004425049 26.1000823974609 24.2901668548584 26.8228340148926 23.2007083892822 832 192 1 112.977813720703 564 6 321 36 1
"2:359" -87.87 14.31 19.60325050354 11.4632081985474 69.6280136108398 132.513076782227 28.181999206543 11.7185001373291 16.4634990692139 19.9603328704834 18.6748752593994 21.0550422668457 17.8122081756592 1543 305 13 84.8934936523438 714 44 524 56 1
"2:360" -87.76 14.32 20.4285831451416 11.7929162979126 69.8798065185547 132.334762573242 29.2299995422363 12.3540000915527 16.8759994506836 20.7744998931885 19.5186672210693 21.896333694458 18.660083770752 1385 273 12 85.4343872070312 641 41 483 78 1
"2:361" -87.05 14.24 20.3887805938721 10.8005628585815 66.1728210449219 162.162307739258 28.6557502746582 12.3339996337891 16.3217506408691 20.9815406799316 19.1723327636719 22.1527080535889 18.1701240539551 1161 191 14 71.6658706665039 487 56 392 78 1
"2:362" -91.14 14.63 19.0092086791992 10.8813333511353 80.9668197631836 62.3067741394043 25.4580001831055 12.0187501907349 13.4392499923706 19.3402080535889 18.2075824737549 19.6493339538574 18.1996250152588 2590 521 13 86.7747268676758 1218 70 853 136 1
"2:363" -92.61 15.91 23.476957321167 12.5794162750244 68.2782669067383 143.96369934082 32.6167488098145 14.1929998397827 18.4237480163574 23.9436664581299 21.5924587249756 25.1906242370605 21.5924587249756 1846 379 5 100.839210510254 1044 20 514 20 1
"2:364" -87.14 21.01 25.5182399749756 11.3293533325195 67.2285461425781 205.472808837891 33.234748840332 16.3827495574951 16.8519992828369 26.9990005493164 24.277250289917 27.6957492828369 22.7592086791992 1253 198 42 49.4116744995117 510 142 414 188 1
"2:365" -103.49 19.59 21.1223335266113 16.5107498168945 65.5078048706055 223.035049438477 33.0234985351562 7.81925010681152 25.2042484283447 22.7561664581299 20.0042495727539 23.5028743743896 18.0486660003662 972 210 3 106.388343811035 603 13 412 54 1
"2:366" -102.82 18.57 22.1353130340576 13.7398338317871 70.2993621826172 135.151992797852 31.5947494506836 12.0500001907349 19.544750213623 22.8854999542236 21.5812492370605 23.6539573669434 20.2885417938232 1051 226 3 108.59300994873 655 12 451 33 1
"2:367" -97.73 16.93 21.109302520752 13.3618535995483 71.7309112548828 129.158416748047 29.8837490081787 11.2559995651245 18.6277503967285 21.9999580383301 19.8937072753906 22.5043754577637 19.285457611084 1457 302 9 103.623489379883 840 27 433 27 1
"2:368" -104.35 21.07 20.4515419006348 17.2625827789307 64.9158477783203 242.577880859375 33.3392486572266 6.74700021743774 26.592248916626 22.7687492370605 19.3295421600342 23.0225830078125 17.1612510681152 1046 286 3 118.285957336426 710 18 487 52 1
"2:369" -98.38 16.85 24.8177909851074 12.7571249008179 71.8458251953125 119.373229980469 33.2430000305176 15.4867496490479 17.7562503814697 25.3330421447754 24.7141666412354 26.2129993438721 23.2028331756592 1606 371 4 111.770362854004 997 15 394 21 1
"2:370" -88.71 14.46 17.0987396240234 10.0427703857422 66.606559753418 138.141342163086 24.9532508850098 9.8754997253418 15.077751159668 17.5314178466797 16.3722076416016 18.6813335418701 15.2778749465942 1497 276 16 85.3267059326172 729 53 493 94 1
"2:371" -87.8 15.02 24.7372398376465 11.3925628662109 71.3182983398438 134.340286254883 33.1964988708496 17.2222499847412 15.9742488861084 25.4127082824707 24.7804584503174 26.2840423583984 23.0206680297852 1620 260 29 64.5910797119141 726 118 402 184 1
"2:372" -88.02 14.19 19.0655632019043 11.2520418167114 69.1348419189453 131.420028686523 27.5100002288818 11.2344999313354 16.2755012512207 19.386791229248 18.1940002441406 20.4850425720215 17.2994575500488 1605 328 9 90.260627746582 771 33 546 34 1
"2:373" -88.89 14.43 20.1807708740234 10.2191247940063 67.1471481323242 136.484603881836 28.2397499084473 13.0207500457764 15.2189998626709 20.8568325042725 19.4970836639404 21.7387084960938 18.3708744049072 1441 265 16 83.6859664916992 696 51 473 100 1
"2:374" -103.74 19.1 25.5994167327881 14.1488752365112 75.0354690551758 134.45231628418 34.2142486572266 15.3579998016357 18.8562488555908 26.7547492980957 24.3072490692139 27.0556659698486 23.8363742828369 891 222 0 115.356918334961 615 3 513 22 1
"2:375" -98.89 19.33 16.2279472351074 16.5337295532227 68.3656921386719 179.726608276367 28.1332492828369 3.94900012016296 24.1842498779297 17.1632919311523 13.9459161758423 18.4697074890137 13.9435005187988 671 137 6 92.3528671264648 384 25 201 25 1
"2:376" -86.17 14.72 24.0926570892334 11.1977710723877 67.8817367553711 151.093521118164 32.4949989318848 15.9989995956421 16.4959983825684 24.437292098999 24.3402919769287 25.890998840332 22.0979175567627 1198 171 18 59.1512184143066 465 73 323 134 1
"2:377" -90.8 14.58 16.7999382019043 11.3781251907349 74.5422286987305 85.3277740478516 24.4697494506836 9.20575046539307 15.2639989852905 17.2424583435059 16.3952922821045 17.7534160614014 15.6502504348755 1398 300 5 94.3592834472656 724 22 185 60 1
"2:378" -88.54 14.2 19.845832824707 10.7293329238892 69.0888977050781 120.724044799805 27.9985008239746 12.46875 15.5297508239746 20.1653327941895 19.3052501678467 21.2349166870117 18.2717094421387 1568 299 8 89.2863006591797 767 37 255 67 1
"2:379" -89.02 21.24 25.7226886749268 13.0087089538574 68.6692810058594 191.85124206543 34.9780006408691 16.0340003967285 18.9440002441406 27.1109580993652 25.2103748321533 27.6366672515869 23.0406665802002 847 151 18 65.2999801635742 381 74 297 109 1
"2:380" -90.44 15.29 19.9418754577637 10.7954168319702 71.750602722168 115.177574157715 27.5687503814697 12.5229997634888 15.045750617981 20.4723739624023 19.0067501068115 21.2342491149902 18.4270000457764 2377 361 68 59.4603843688965 988 228 607 255 1
"2:381" -94.72 16.45 27.2519607543945 10.7723073959351 67.1142654418945 148.170104980469 35.2501411437988 19.1994438171387 16.0506973266602 27.9677352905273 25.2169914245605 28.9076595306396 25.2169914245605 969 250 2 112.788307189941 585 10 285 10 1
