"name"	"longitude"	"latitude"	"subspecies"	"acaciarum"	"flaviceps"	"hidalgensis"	"lamprocephalus"	"ornatus"	"numSubsppGroups"	"assigned"
"Auriparus flaviceps"	-110.91	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.15	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.21	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.18	32.32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.92	32.31	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.81	32.31	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-107.62	32.15	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.63	32.06	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.15	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.07	31.72	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-109.13	31.92	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.21	31.89	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.46	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.97	32.45	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.36	31.7	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.14	32.39	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.98	32.46	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-109.03	31.94	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	31.81	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.87	32.26	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.98	32.44	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.87	31.49	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.86	32.33	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.84	31.95	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.15	32.38	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.43	32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.67	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.11	32.44	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.86	32.53	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.1	32.37	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.1	32.44	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.94	32.37	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.56	31.87	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.86	31.49	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.03	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.06	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.41	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.2	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.01	32.34	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.75	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111	32.35	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.21	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.89	32.51	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.94	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.1	32.35	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.06	32.41	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.07	32.34	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.87	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.91	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.21	32.26	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	31.85	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	31.86	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.2	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.17	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.28	32.26	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.2	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.76	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.8	32.31	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.86	32.18	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.85	32.58	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.86	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.13	32.54	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.68	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.97	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.87	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.78	32.3	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.15	32.18	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.98	31.87	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.03	32.32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.83	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.87	32.51	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.89	31.74	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.35	31.84	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.74	32.33	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.92	32.43	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.96	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.68	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.83	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.6	31.83	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.96	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.98	32.45	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.82	32.18	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.34	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.79	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.91	32.32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.58	32.33	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.13	32.33	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.95	32.38	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.96	32.38	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.21	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.14	32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-109.2	31.86	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.14	31.55	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.1	32.45	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.72	32.19	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.73	32.2	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.09	32.33	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.04	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.93	32.17	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.74	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.98	32.32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.73	32.21	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.83	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.01	32.38	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.73	32.19	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.68	32.5	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.91	32.34	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-109.73	32.8	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.69	32.3	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.97	31.85	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.21	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111	32.21	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.92	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.01	31.86	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-109.51	31.35	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.27	31.56	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.79	32.33	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.31	31.45	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.78	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.74	32.34	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.57	31.84	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.14	32.48	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.87	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.08	31.84	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.03	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111	32.15	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.98	32.19	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.97	32.39	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.85	32.33	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.15	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.14	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.91	32.43	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.3	32.47	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.2	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.01	32.2	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.23	31.35	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.01	32.18	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.93	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.87	32.3	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.82	32.32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.16	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.55	31.83	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.55	31.81	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.56	31.81	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.57	31.82	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-107.72	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.69	32.21	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.02	31.88	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.94	32.41	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.96	32.39	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.82	32.3	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.81	32.3	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.01	31.79	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.91	32.21	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.96	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.91	32.42	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-109.1	31.77	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.09	32.48	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.73	32.38	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.83	32.26	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.92	32.13	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.93	32.13	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.76	32.21	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.08	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.83	32.18	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.68	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.86	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.84	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.88	32.3	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.55	31.89	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-109.7	32.75	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.4	32.88	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.92	32.32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.89	32.34	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-109.19	31.98	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.15	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.74	32.32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.45	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-109.14	31.92	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.85	31.83	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.71	32.2	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.34	30.97	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.93	32.12	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.88	31.74	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.44	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.36	31.84	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.89	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.73	32.18	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.16	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.26	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.06	32.39	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.83	32.21	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-107.71	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.19	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.93	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.18	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.95	32.4	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.01	31.82	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.02	31.82	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.78	33.4	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.17	32.32	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.92	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.89	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.26	31.54	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.67	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-109.25	31.34	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.78	32.22	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.92	32.3	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.16	32.26	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.58	31.84	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.01	32.31	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-108.96	31.84	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.96	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-108.95	32.09	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.78	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.11	32.4	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.27	31.46	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.16	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.92	32.4	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.11	32.16	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.8	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.97	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps ornatus"	-110.86	32.34	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.16	32.33	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.1	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.97	31.98	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.9	31.74	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.82	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.92	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.91	32.13	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.79	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-109.12	31.9	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.02	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.08	32.48	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.89	32.49	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.71	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.83	32.31	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.17	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.69	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.88	31.73	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-109.34	32.01	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.87	32.13	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.92	32.16	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.86	31.51	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-109.3	33.07	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.28	31.48	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-109.92	31.92	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.95	32.18	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.96	32.18	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.59	32.33	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.3	31.47	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.82	32.26	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-112.02	32.04	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.09	32.27	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.75	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.74	32.63	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-108.71	32.36	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.88	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.9	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.92	32.2	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-109.14	33.03	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.87	32.21	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.98	32.23	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.8	32.2	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.73	32.17	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	32.17	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.85	31.49	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.83	32.3	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.85	32.11	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.86	32.3	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.92	32.24	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.02	32.3	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.81	32.17	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.79	32.34	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.35	31.96	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.96	31.88	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.22	31.72	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.75	32.29	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.68	32.09	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.77	31.55	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.18	32.28	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.76	32.25	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.76	32.26	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.99	31.84	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111.02	32.34	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.9	32.3	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-111	31.83	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-106.59	31.83	"unknown"	0	0	0	0	1	1	"ornatus"
"Auriparus flaviceps"	-110.77	32.15	"unknown"	0	0	0	0	1	1	"ornatus"
