"name"	"longitude"	"latitude"	"subspecies"	"leucophrys"	"numSubsppGroups"	"assigned"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-116.06519	33.53657	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-121.142669	48.714952	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-112.8337	37.6116	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.9078	40.6894	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.3771	40.603	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.706528	40.425634	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.247796	23.4577	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.239865	31.390261	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-116.87141	36.469905	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-116.25568	34.0428	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-114.211906	44.475227	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-114.531926	44.47852	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.904425	40.689267	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.987167	38.684333	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-107.8123	37.9375	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-113.6869	48.721	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.3756	40.6049	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.442797	39.847838	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.382389	40.580341	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-111.734299	33.363912	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.22651	23.446362	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.206079	23.392163	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.409	35.177	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.0517	38.74528	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-108.305617	36.5989	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-108.305417	36.59955	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-108.306517	36.599317	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.8615	40.702	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.3796	40.6158	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.3762	40.614	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-107.000754	38.97771	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-114.972158	44.209001	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.1828	36.4878	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.2063	36.4872	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.821389	40.479722	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.822003	40.480361	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.277111	37.976381	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.010186	40.511593	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-114.5724	44.0697	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.73843	40.42088	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-111.892497	34.836687	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.912036	32.50797	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-109.025	31.84	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-116.121979	42.837128	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-113.904254	49.064414	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-111.012248	45.613076	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.5436	36.041533	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.372219	39.316039	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-107.268	44.185	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-111.724933	44.591638	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.11462	44.917702	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.310179	31.640792	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-116.525096	43.29928	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.554575	32.999423	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.5919	39.6702	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.2513	39.5533	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.544	36.0412	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.5624	40.0498	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.118875	38.366475	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-107.008813	38.986416	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-114.911768	50.052727	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.351714	24.105111	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.125917	35.903783	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.447652	36.59593	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.542233	36.046533	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-109.154328	31.905971	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-111.447808	44.639469	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.361954	37.873943	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.050698	39.478011	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-111.9187	25.9742	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-113.9871	48.5028	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.153	41.2108	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-104.692	30.623	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-111.2706	43.1414	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-111.5573	42.2326	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-117.242	32.7132	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.75	42.6667	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.2569	37.9111	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-103.286676	36.574181	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.366096	36.841713	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-111.489578	32.851166	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.651134	35.08449	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.25793	37.911037	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.590409	31.813625	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-103.230972	36.446694	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-108.874493	31.524548	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.673064	33.03727	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.701828	32.776306	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.1124	35.3809	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-104.469681	32.100608	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.25	38.0333	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.2725	37.9647	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.5	39.5	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.4	39.5	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.9833	38.7	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.3333	39.3333	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.4167	39.3333	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.6	37.2167	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.1167	37.9	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.3527	37.8762	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.6931	37.7976	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-109.03965	32.052608	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.6333	38.3333	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.35	39.4833	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.8	38.5333	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.417168	36.965403	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-122.4667	37.7667	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.4833	39.5833	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-121.75	38.5	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.93502	35.686844	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.5	39.6333	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.1167	37.2833	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.6667	36.5833	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.1019	37.9778	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-109.031067	32.043005	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.624141	32.893726	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.828351	33.186105	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-116.600476	48.691326	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.211	34.1274	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.1	37.9667	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-122.45	37.7667	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-122.4658	37.77	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.257881	37.910328	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.711316	39.580269	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.25	37.9	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.25	37.95	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.253653	42.166692	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.1004105	37.4320416	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-114.6543	50.6451	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.574839	37.251032	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-101.426667	25.341667	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-117.2036	45.2088	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-117.4128	45.2271	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-117.1949	45.2083	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-117.195	45.2083	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-117.508616	46.124377	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.0522	46.3327	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.358565	38.437032	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.404814	40.562831	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.40889	40.571347	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.6011	42.5006	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.647276	42.738127	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-117.584505	41.670991	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.418396	39.630879	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.5999	39.3213	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.6667	42.4167	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-99.348333	25.728333	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-112.232551	33.388835	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.988483	38.957668	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-116.717031	34.071715	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.5	39.95	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.6181	40.0668	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.15797	37.474381	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-114.6195719	39.4048688	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-116.3114909	39.9501269	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.164461	37.190956	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.579559	37.256088	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.8778	39.3264	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.656752	31.131749	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-111.002223	32.242674	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-103.167114	29.308256	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.2833	39.45	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-112.403501	34.463081	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-109.484047	49.714156	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-109.717392	49.600037	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-114.517	50.2	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-123.002815	37.698731	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-111.873193	33.136441	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.283322	33.02673	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.066667	37.466667	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-121.5	40.4833	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-117.5301548	41.7053706	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.5801058	44.9422597	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.7687824	45.0328278	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-104.59004	30.220419	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-112.741944	32.275833	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-111.253056	32.244444	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.6333	38.3167	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.9833	38.6833	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.3333	38.15	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.0667	38.6833	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.1167	38.6667	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120	38.6667	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.785196	34.633822	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-107.017136	34.033315	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.2902994	41.9882929	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.824805	36.044994	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-117.32365	33.231983	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.1167	43.0167	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.3	41.3333	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-111.566666	45.349998	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.367298	36.63633	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-105.369444	36.636881	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-114.256346	38.929166	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-114.260809	38.931237	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-114.2297685	39.0948772	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.29056	41.32389	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.0515653	39.3060493	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.602489	38.31176	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.1476066	39.386177	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.5	44.5	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.244167	38.221667	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.1024955	37.2911782	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.1924969	37.2345788	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-114.938965	51.409486	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.076294	51.399206	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.996875	37.621782	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.277977	35.632326	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.4623341	41.831765	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.453432	40.9381676	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.364092	41.8608753	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-115.2171079	41.8403867	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.849693	35.346882	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.1815108	37.8804323	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.1691454	37.5337299	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.848011	32.288446	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.926479	32.221743	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.0495431	38.0218507	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.0358485	37.9978593	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.041766	38.459108	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.7221505	37.090514	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.824045	32.221743	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.007966	37.6185	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.4346657	37.0227956	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.228666	31.414003	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.741829	38.088521	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.074334	38.843114	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.154106	41.054352	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-109.935985	41.027733	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.339878	41.268839	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-120.108501	38.85375	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.50694	43.84167	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.002705	37.603443	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-110.2778841	24.2000848	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.262654	38.046921	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.06222	39.341873	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.56333	39.10889	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-122.265558	49.009558	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-122.2723058	37.8696303	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-114.653512	34.986952	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.091682	39.381219	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.048171	39.224711	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-106.018691	38.929298	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-113.783333	35.366667	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-98.249294	29.479144	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.2697859	38.4682258	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.3219688	38.4419679	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.2857071	38.453938	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.399879	38.3977342	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-104.265135	32.451457	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.9889237	38.6938526	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.9889337	38.6938516	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-119.9470714	38.5108166	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.289486	36.78325	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.3352064	36.7738147	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.3405035	36.7716427	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.4311808	37.1263039	"oriantha"	0	0	"none"
"Zonotrichia leucophrys oriantha Oberholser, 1932"	-118.86897	37.8726563	"oriantha"	0	0	"none"
